invoice_id,customer_name,customer_segment,vendor_name,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_to_pay,is_late,days_overdue
INV-2026-01383,Orion Aerospace,Enterprise,FleetManage Co,110325.27,2025-10-17,2025-12-16,2025-12-16,Paid,60,0,0
INV-2026-01384,Juniper Consulting,Mid-Market,FleetManage Co,10447.51,2025-12-18,2026-02-01,2026-02-01,Paid,45,0,0
INV-2026-01385,Riverstone Hotels,Mid-Market,WorkCapital Hub,30682.14,2026-04-13,2026-05-28,,Outstanding,27,0,0
INV-2026-01386,Xeno Packaging,SMB,DataPipe Solutions,2047.49,2024-11-26,2024-12-26,2025-01-28,Late,63,1,33
INV-2026-01387,Granite Construction,Enterprise,NetScale Partners,73690.89,2024-12-24,2025-02-22,2025-02-14,Paid,52,0,0
INV-2026-01388,Meridian Pharma,Enterprise,GreenLedger Systems,140256.68,2026-02-23,2026-04-24,2026-04-22,Paid,58,0,0
INV-2026-01389,Quantum Analytics,SMB,TradeLedger Finance,9667.88,2025-04-02,2025-05-02,2025-04-30,Paid,28,0,0
INV-2026-01390,Summit Financial,Enterprise,InsightOps Ltd,62793.98,2025-04-26,2025-06-25,2025-06-21,Paid,56,0,0
INV-2026-01391,Lumen Software,SMB,WorkCapital Hub,9693.24,2026-03-26,2026-04-25,2026-04-20,Paid,25,0,0
INV-2026-01392,Union Transport,Mid-Market,DataPipe Solutions,5903.09,2025-06-20,2025-08-04,2025-07-25,Paid,35,0,0
INV-2026-01393,Lumen Software,SMB,NetScale Partners,6785.12,2025-09-27,2025-10-27,,Outstanding,225,1,195
INV-2026-01394,Vertex Biotech,Enterprise,CloudServe Inc,92876.96,2025-09-27,2025-11-26,2025-11-19,Paid,53,0,0
INV-2026-01395,Northstar Wholesale,Mid-Market,CloudServe Inc,23260.36,2025-09-26,2025-11-10,,Outstanding,226,1,181
INV-2026-01396,Horizon Media,Mid-Market,NetScale Partners,30977.51,2026-01-07,2026-02-21,2026-02-20,Paid,44,0,0
INV-2026-01397,Terra Farms,SMB,FleetManage Co,11864.41,2024-12-13,2025-01-12,2025-01-12,Paid,30,0,0
INV-2026-01398,Acme Logistics,SMB,PayFlow Technologies,2618.55,2025-12-23,2026-01-22,2026-01-19,Paid,27,0,0
INV-2026-01399,Vertex Biotech,Enterprise,DataPipe Solutions,123246.26,2024-12-23,2025-02-21,2025-02-20,Paid,59,0,0
INV-2026-01400,Vertex Biotech,Enterprise,GreenLedger Systems,118162.8,2025-12-13,2026-02-11,2026-02-08,Paid,57,0,0
INV-2026-01401,Union Transport,Mid-Market,NetScale Partners,41223.4,2024-12-12,2025-01-26,2025-01-18,Paid,37,0,0
INV-2026-01402,Ironclad Security,SMB,FleetManage Co,7935.57,2025-08-22,2025-09-21,2025-09-18,Paid,27,0,0
INV-2026-01403,Summit Financial,Enterprise,CloudServe Inc,27241.94,2025-06-15,2025-08-14,2025-08-06,Paid,52,0,0
INV-2026-01404,Evergreen Health,Mid-Market,InsightOps Ltd,20175.44,2025-05-07,2025-06-21,2025-06-15,Paid,39,0,0
INV-2026-01405,Acme Logistics,SMB,GreenLedger Systems,11426.25,2025-10-30,2025-11-29,2025-12-09,Late,40,1,10
INV-2026-01406,Horizon Media,Mid-Market,FleetManage Co,24639.19,2025-03-08,2025-04-22,2025-04-15,Paid,38,0,0
INV-2026-01407,Juniper Consulting,Mid-Market,FleetManage Co,31262.03,2025-05-20,2025-07-04,2025-07-04,Paid,45,0,0
INV-2026-01408,Orion Aerospace,Enterprise,GreenLedger Systems,79187.68,2025-03-27,2025-05-26,2025-08-14,Late,140,1,80
INV-2026-01409,Delta Manufacturing,Enterprise,PayFlow Technologies,145310.35,2025-12-14,2026-02-12,2026-03-18,Late,94,1,34
INV-2026-01410,Pinnacle Insurance,Mid-Market,CloudServe Inc,36243.62,2025-07-16,2025-08-30,2025-09-15,Late,61,1,16
INV-2026-01411,Union Transport,Mid-Market,NetScale Partners,5457.16,2026-01-13,2026-02-27,,Outstanding,117,1,72
INV-2026-01412,Cascade Foods,Mid-Market,DataPipe Solutions,10988.88,2026-01-18,2026-03-04,2026-02-24,Paid,37,0,0
INV-2026-01413,Keystone Energy,Enterprise,InsightOps Ltd,57551.02,2025-04-14,2025-06-13,2025-06-04,Paid,51,0,0
INV-2026-01414,Orion Aerospace,Enterprise,DataPipe Solutions,30496.1,2025-01-24,2025-03-25,2025-03-20,Paid,55,0,0
INV-2026-01415,Juniper Consulting,Mid-Market,GreenLedger Systems,5157.74,2026-01-14,2026-02-28,,Outstanding,116,1,71
INV-2026-01416,Evergreen Health,Mid-Market,TradeLedger Finance,6585.09,2025-09-27,2025-11-11,2025-11-01,Paid,35,0,0
INV-2026-01417,Summit Financial,Enterprise,DataPipe Solutions,168431.25,2025-04-23,2025-06-22,2025-06-20,Paid,58,0,0
INV-2026-01418,Delta Manufacturing,Enterprise,WorkCapital Hub,107305.88,2026-04-13,2026-06-12,,Outstanding,27,0,0
INV-2026-01419,Terra Farms,SMB,InsightOps Ltd,4553.81,2024-12-26,2025-01-25,2025-01-18,Paid,23,0,0
INV-2026-01420,Acme Logistics,SMB,PayFlow Technologies,8914.11,2025-12-14,2026-01-13,2026-01-10,Paid,27,0,0
INV-2026-01421,Riverstone Hotels,Mid-Market,TradeLedger Finance,26815.17,2026-01-10,2026-02-24,2026-02-23,Paid,44,0,0
INV-2026-01422,Terra Farms,SMB,DataPipe Solutions,3465.95,2025-03-07,2025-04-06,2025-05-13,Late,67,1,37
INV-2026-01423,Juniper Consulting,Mid-Market,TradeLedger Finance,9064.62,2025-03-13,2025-04-27,2025-04-19,Paid,37,0,0
INV-2026-01424,Juniper Consulting,Mid-Market,WorkCapital Hub,44380.46,2025-12-22,2026-02-05,2026-03-04,Late,72,1,27
INV-2026-01425,Cascade Foods,Mid-Market,NetScale Partners,35098.76,2025-04-10,2025-05-25,2025-05-25,Paid,45,0,0
INV-2026-01426,Lumen Software,SMB,FleetManage Co,7474.77,2026-01-20,2026-02-19,2026-02-10,Paid,21,0,0
INV-2026-01427,Lumen Software,SMB,TradeLedger Finance,7699.8,2025-12-13,2026-01-12,2026-01-11,Paid,29,0,0
INV-2026-01428,Union Transport,Mid-Market,NetScale Partners,27379.63,2025-02-19,2025-04-05,2025-03-29,Paid,38,0,0
INV-2026-01429,Pinnacle Insurance,Mid-Market,WorkCapital Hub,12106.87,2025-05-13,2025-06-27,2025-07-06,Late,54,1,9
INV-2026-01430,Frontier Tech,SMB,WorkCapital Hub,1064.8,2025-06-16,2025-07-16,2025-07-14,Paid,28,0,0
INV-2026-01431,Westfield Properties,Mid-Market,TradeLedger Finance,43503.51,2026-02-03,2026-03-20,2026-03-15,Paid,40,0,0
INV-2026-01432,Northstar Wholesale,Mid-Market,PayFlow Technologies,40851.23,2026-01-17,2026-03-03,2026-03-01,Paid,43,0,0
INV-2026-01433,Summit Financial,Enterprise,DataPipe Solutions,160756.02,2025-12-19,2026-02-17,2026-02-12,Paid,55,0,0
INV-2026-01434,Summit Financial,Enterprise,GreenLedger Systems,111121.39,2026-04-13,2026-06-12,,Outstanding,27,0,0
INV-2026-01435,Ironclad Security,SMB,DataPipe Solutions,8989.42,2024-12-30,2025-01-29,2025-01-19,Paid,20,0,0
INV-2026-01436,Juniper Consulting,Mid-Market,TradeLedger Finance,28963.14,2025-01-29,2025-03-15,2025-03-12,Paid,42,0,0
INV-2026-01437,Frontier Tech,SMB,DataPipe Solutions,11737.05,2025-10-01,2025-10-31,2025-11-12,Late,42,1,12
INV-2026-01438,Summit Financial,Enterprise,FleetManage Co,53556.48,2025-10-04,2025-12-03,2025-12-03,Paid,60,0,0
INV-2026-01439,Ironclad Security,SMB,CloudServe Inc,5139.12,2025-03-07,2025-04-06,2025-03-27,Paid,20,0,0
INV-2026-01440,Meridian Pharma,Enterprise,NetScale Partners,87963.19,2025-07-29,2025-09-27,2025-09-25,Paid,58,0,0
INV-2026-01441,Evergreen Health,Mid-Market,TradeLedger Finance,35959.95,2026-03-03,2026-04-17,,Outstanding,68,1,23
INV-2026-01442,Horizon Media,Mid-Market,FleetManage Co,11879.87,2026-04-28,2026-06-12,,Outstanding,12,0,0
INV-2026-01443,Xeno Packaging,SMB,FleetManage Co,6396.66,2026-01-22,2026-02-21,2026-03-21,Late,58,1,28
INV-2026-01444,Orion Aerospace,Enterprise,FleetManage Co,146456.34,2026-02-06,2026-04-07,2026-04-05,Paid,58,0,0
INV-2026-01445,Granite Construction,Enterprise,TradeLedger Finance,62028.1,2025-03-03,2025-05-02,2025-04-26,Paid,54,0,0
INV-2026-01446,Evergreen Health,Mid-Market,SupplyChain Pro,36355.74,2024-12-31,2025-02-14,2025-02-06,Paid,37,0,0
INV-2026-01447,Frontier Tech,SMB,FleetManage Co,5760.33,2026-03-23,2026-04-22,2026-04-16,Paid,24,0,0
INV-2026-01448,Meridian Pharma,Enterprise,WorkCapital Hub,91852.17,2025-04-09,2025-06-08,2025-06-04,Paid,56,0,0
INV-2026-01449,Frontier Tech,SMB,CloudServe Inc,5395.12,2025-03-02,2025-04-01,2025-05-10,Late,69,1,39
INV-2026-01450,Ironclad Security,SMB,SupplyChain Pro,9185.79,2025-11-19,2025-12-19,2026-01-08,Late,50,1,20
INV-2026-01451,Ironclad Security,SMB,InsightOps Ltd,2383.12,2026-03-02,2026-04-01,2026-03-28,Paid,26,0,0
INV-2026-01452,Xeno Packaging,SMB,DataPipe Solutions,5697.33,2026-04-08,2026-05-08,,Outstanding,32,1,2
INV-2026-01453,Cascade Foods,Mid-Market,WorkCapital Hub,36437.06,2025-04-29,2025-06-13,2025-06-18,Late,50,1,5
INV-2026-01454,Summit Financial,Enterprise,DataPipe Solutions,70744.53,2025-06-12,2025-08-11,2025-08-05,Paid,54,0,0
INV-2026-01455,Yellowstone Mining,Enterprise,PayFlow Technologies,129340.64,2025-11-17,2026-01-16,2026-02-28,Late,103,1,43
INV-2026-01456,Pinnacle Insurance,Mid-Market,DataPipe Solutions,33253.96,2025-06-26,2025-08-10,2025-08-02,Paid,37,0,0
INV-2026-01457,Evergreen Health,Mid-Market,TradeLedger Finance,41517.11,2026-04-07,2026-05-22,,Outstanding,33,0,0
INV-2026-01458,Juniper Consulting,Mid-Market,DataPipe Solutions,16924.76,2026-04-20,2026-06-04,,Outstanding,20,0,0
INV-2026-01459,Westfield Properties,Mid-Market,WorkCapital Hub,26299.71,2025-12-10,2026-01-24,2026-01-21,Paid,42,0,0
INV-2026-01460,Union Transport,Mid-Market,DataPipe Solutions,16239.12,2025-08-12,2025-09-26,2025-11-04,Late,84,1,39
INV-2026-01461,Juniper Consulting,Mid-Market,TradeLedger Finance,10653.52,2025-02-10,2025-03-27,2025-03-26,Paid,44,0,0
INV-2026-01462,Xeno Packaging,SMB,DataPipe Solutions,11697.32,2025-01-20,2025-02-19,2025-02-18,Paid,29,0,0
INV-2026-01463,Granite Construction,Enterprise,TradeLedger Finance,26376.43,2024-12-06,2025-02-04,2025-03-20,Late,104,1,44
INV-2026-01464,Northstar Wholesale,Mid-Market,CloudServe Inc,22949.66,2026-02-25,2026-04-11,2026-04-08,Paid,42,0,0
INV-2026-01465,Horizon Media,Mid-Market,GreenLedger Systems,20677.02,2026-04-26,2026-06-10,,Outstanding,14,0,0
INV-2026-01466,Granite Construction,Enterprise,WorkCapital Hub,106221.38,2025-07-08,2025-09-06,2025-09-01,Paid,55,0,0
INV-2026-01467,Acme Logistics,SMB,GreenLedger Systems,11077.27,2025-10-22,2025-11-21,2025-11-11,Paid,20,0,0
INV-2026-01468,Lumen Software,SMB,WorkCapital Hub,4837.42,2025-04-20,2025-05-20,,Outstanding,385,1,355
INV-2026-01469,Cascade Foods,Mid-Market,InsightOps Ltd,29293.32,2025-03-12,2025-04-26,2025-05-05,Late,54,1,9
INV-2026-01470,Granite Construction,Enterprise,SupplyChain Pro,38825.29,2025-06-24,2025-08-23,2025-08-18,Paid,55,0,0
INV-2026-01471,Granite Construction,Enterprise,InsightOps Ltd,154400.15,2025-10-25,2025-12-24,2025-12-19,Paid,55,0,0
INV-2026-01472,Evergreen Health,Mid-Market,PayFlow Technologies,29125.21,2026-01-15,2026-03-01,2026-02-26,Paid,42,0,0
INV-2026-01473,Delta Manufacturing,Enterprise,SupplyChain Pro,74861.63,2025-05-22,2025-07-21,2025-07-13,Paid,52,0,0
INV-2026-01474,Orion Aerospace,Enterprise,TradeLedger Finance,77017.67,2025-07-07,2025-09-05,2025-09-02,Paid,57,0,0
INV-2026-01475,Cascade Foods,Mid-Market,CloudServe Inc,8723.09,2026-03-14,2026-04-28,2026-04-20,Paid,37,0,0
INV-2026-01476,Northstar Wholesale,Mid-Market,CloudServe Inc,26660.42,2025-12-20,2026-02-03,2026-03-03,Late,73,1,28
INV-2026-01477,Frontier Tech,SMB,GreenLedger Systems,5140.95,2026-02-03,2026-03-05,2026-03-01,Paid,26,0,0
INV-2026-01478,Horizon Media,Mid-Market,GreenLedger Systems,33665.72,2026-05-01,2026-06-15,,Outstanding,9,0,0
INV-2026-01479,Frontier Tech,SMB,InsightOps Ltd,11823.66,2025-07-16,2025-08-15,2025-08-13,Paid,28,0,0
INV-2026-01480,Brightline Retail,SMB,FleetManage Co,7728.34,2025-02-03,2025-03-05,2025-02-24,Paid,21,0,0
INV-2026-01481,Yellowstone Mining,Enterprise,GreenLedger Systems,158285.5,2026-01-15,2026-03-16,2026-03-15,Paid,59,0,0
INV-2026-01482,Pinnacle Insurance,Mid-Market,DataPipe Solutions,8745.71,2025-06-16,2025-07-31,2025-07-24,Paid,38,0,0
INV-2026-01483,Orion Aerospace,Enterprise,WorkCapital Hub,101878.66,2024-12-04,2025-02-02,2025-01-23,Paid,50,0,0
INV-2026-01484,Delta Manufacturing,Enterprise,WorkCapital Hub,129755.05,2025-07-09,2025-09-07,,Outstanding,305,1,245
INV-2026-01485,Riverstone Hotels,Mid-Market,GreenLedger Systems,19710.12,2025-07-23,2025-09-06,2025-08-29,Paid,37,0,0
INV-2026-01486,Ironclad Security,SMB,FleetManage Co,11041.57,2025-08-24,2025-09-23,2025-10-06,Late,43,1,13
INV-2026-01487,Frontier Tech,SMB,InsightOps Ltd,10497.29,2025-06-24,2025-07-24,2025-07-18,Paid,24,0,0
INV-2026-01488,Frontier Tech,SMB,DataPipe Solutions,2195.6,2025-06-18,2025-07-18,2025-07-11,Paid,23,0,0
INV-2026-01489,Juniper Consulting,Mid-Market,InsightOps Ltd,11407.1,2025-11-16,2025-12-31,2025-12-22,Paid,36,0,0
INV-2026-01490,Brightline Retail,SMB,FleetManage Co,1918.07,2025-05-16,2025-06-15,2025-06-05,Paid,20,0,0
INV-2026-01491,Summit Financial,Enterprise,PayFlow Technologies,119257.06,2025-01-23,2025-03-24,2025-03-24,Paid,60,0,0
INV-2026-01492,Lumen Software,SMB,GreenLedger Systems,3695.13,2025-01-18,2025-02-17,2025-03-02,Late,43,1,13
INV-2026-01493,Orion Aerospace,Enterprise,SupplyChain Pro,102349.36,2025-04-16,2025-06-15,2025-06-07,Paid,52,0,0
INV-2026-01494,Lumen Software,SMB,FleetManage Co,10244.45,2025-04-30,2025-05-30,2025-05-23,Paid,23,0,0
INV-2026-01495,Granite Construction,Enterprise,SupplyChain Pro,45905.79,2025-12-23,2026-02-21,2026-05-03,Late,131,1,71
INV-2026-01496,Westfield Properties,Mid-Market,CloudServe Inc,44108.38,2024-11-24,2025-01-08,2025-01-06,Paid,43,0,0
INV-2026-01497,Riverstone Hotels,Mid-Market,CloudServe Inc,36002.79,2024-12-12,2025-01-26,2025-01-26,Paid,45,0,0
INV-2026-01498,Quantum Analytics,SMB,GreenLedger Systems,10984.59,2026-01-18,2026-02-17,2026-02-10,Paid,23,0,0
INV-2026-01499,Frontier Tech,SMB,CloudServe Inc,11563.43,2025-11-19,2025-12-19,2025-12-15,Paid,26,0,0
INV-2026-01500,Terra Farms,SMB,PayFlow Technologies,7450.63,2025-04-01,2025-05-01,2025-04-25,Paid,24,0,0
INV-2026-01501,Evergreen Health,Mid-Market,TradeLedger Finance,18715.04,2026-02-06,2026-03-23,2026-03-16,Paid,38,0,0
INV-2026-01502,Evergreen Health,Mid-Market,WorkCapital Hub,41000.44,2025-03-09,2025-04-23,2025-04-17,Paid,39,0,0
INV-2026-01503,Keystone Energy,Enterprise,InsightOps Ltd,156778.54,2025-01-16,2025-03-17,2025-03-09,Paid,52,0,0
INV-2026-01504,Summit Financial,Enterprise,SupplyChain Pro,142312.57,2025-04-28,2025-06-27,2025-06-26,Paid,59,0,0
INV-2026-01505,Pinnacle Insurance,Mid-Market,NetScale Partners,6856.14,2024-11-26,2025-01-10,2024-12-31,Paid,35,0,0
INV-2026-01506,Xeno Packaging,SMB,PayFlow Technologies,2787.21,2025-03-19,2025-04-18,2025-06-01,Late,74,1,44
INV-2026-01507,Vertex Biotech,Enterprise,TradeLedger Finance,37327.26,2024-12-23,2025-02-21,2025-02-17,Paid,56,0,0
INV-2026-01508,Riverstone Hotels,Mid-Market,DataPipe Solutions,20692.34,2024-12-31,2025-02-14,2025-02-04,Paid,35,0,0
INV-2026-01509,Quantum Analytics,SMB,InsightOps Ltd,3542.55,2025-01-06,2025-02-05,2025-03-12,Late,65,1,35
INV-2026-01510,Northstar Wholesale,Mid-Market,WorkCapital Hub,14072.94,2025-09-14,2025-10-29,2025-11-20,Late,67,1,22
INV-2026-01511,Orion Aerospace,Enterprise,InsightOps Ltd,39803.14,2026-01-26,2026-03-27,2026-03-20,Paid,53,0,0
INV-2026-01512,Delta Manufacturing,Enterprise,NetScale Partners,107171.64,2025-05-13,2025-07-12,2025-09-11,Late,121,1,61
INV-2026-01513,Brightline Retail,SMB,GreenLedger Systems,1328.36,2026-03-03,2026-04-02,2026-03-29,Paid,26,0,0
INV-2026-01514,Quantum Analytics,SMB,DataPipe Solutions,6940.49,2025-02-11,2025-03-13,2025-03-12,Paid,29,0,0
INV-2026-01515,Brightline Retail,SMB,TradeLedger Finance,7858.85,2024-11-18,2024-12-18,2024-12-11,Paid,23,0,0
INV-2026-01516,Yellowstone Mining,Enterprise,SupplyChain Pro,145387.58,2025-11-28,2026-01-27,2026-01-24,Paid,57,0,0
INV-2026-01517,Granite Construction,Enterprise,CloudServe Inc,177371.03,2025-11-21,2026-01-20,2026-01-18,Paid,58,0,0
INV-2026-01518,Summit Financial,Enterprise,FleetManage Co,122746.98,2025-04-15,2025-06-14,2025-06-04,Paid,50,0,0
INV-2026-01519,Juniper Consulting,Mid-Market,CloudServe Inc,35602.0,2025-11-30,2026-01-14,2026-01-14,Paid,45,0,0
INV-2026-01520,Cascade Foods,Mid-Market,DataPipe Solutions,44950.15,2025-09-03,2025-10-18,2025-10-14,Paid,41,0,0
INV-2026-01521,Evergreen Health,Mid-Market,SupplyChain Pro,24649.64,2026-02-19,2026-04-05,2026-03-31,Paid,40,0,0
INV-2026-01522,Meridian Pharma,Enterprise,NetScale Partners,27003.52,2026-03-09,2026-05-08,2026-04-30,Paid,52,0,0
INV-2026-01523,Delta Manufacturing,Enterprise,SupplyChain Pro,128778.59,2025-03-10,2025-05-09,2025-04-29,Paid,50,0,0
INV-2026-01524,Xeno Packaging,SMB,SupplyChain Pro,8216.67,2025-11-11,2025-12-11,2025-12-09,Paid,28,0,0
INV-2026-01525,Horizon Media,Mid-Market,GreenLedger Systems,10066.45,2025-10-11,2025-11-25,2025-11-22,Paid,42,0,0
INV-2026-01526,Riverstone Hotels,Mid-Market,InsightOps Ltd,43476.61,2025-05-27,2025-07-11,2025-07-09,Paid,43,0,0
INV-2026-01527,Lumen Software,SMB,InsightOps Ltd,11729.53,2025-12-18,2026-01-17,,Outstanding,143,1,113
INV-2026-01528,Acme Logistics,SMB,FleetManage Co,7568.21,2025-05-19,2025-06-18,2025-07-14,Late,56,1,26
INV-2026-01529,Lumen Software,SMB,SupplyChain Pro,3108.92,2025-11-22,2025-12-22,2025-12-22,Paid,30,0,0
INV-2026-01530,Evergreen Health,Mid-Market,NetScale Partners,35175.72,2025-09-12,2025-10-27,2025-10-18,Paid,36,0,0
INV-2026-01531,Evergreen Health,Mid-Market,NetScale Partners,16952.13,2026-04-12,2026-05-27,,Outstanding,28,0,0
INV-2026-01532,Quantum Analytics,SMB,TradeLedger Finance,4696.27,2025-08-27,2025-09-26,2025-09-22,Paid,26,0,0
INV-2026-01533,Lumen Software,SMB,NetScale Partners,2340.17,2025-11-11,2025-12-11,2026-01-15,Late,65,1,35
INV-2026-01534,Juniper Consulting,Mid-Market,WorkCapital Hub,11290.3,2025-05-21,2025-07-05,2025-06-25,Paid,35,0,0
INV-2026-01535,Frontier Tech,SMB,DataPipe Solutions,3329.54,2026-02-07,2026-03-09,2026-04-06,Late,58,1,28
INV-2026-01536,Acme Logistics,SMB,PayFlow Technologies,11720.18,2026-01-16,2026-02-15,2026-02-05,Paid,20,0,0
INV-2026-01537,Ironclad Security,SMB,FleetManage Co,11989.47,2025-12-09,2026-01-08,2026-01-08,Paid,30,0,0
INV-2026-01538,Yellowstone Mining,Enterprise,WorkCapital Hub,173242.41,2025-10-29,2025-12-28,2025-12-22,Paid,54,0,0
INV-2026-01539,Delta Manufacturing,Enterprise,SupplyChain Pro,37728.28,2026-03-08,2026-05-07,,Outstanding,63,1,3
INV-2026-01540,Brightline Retail,SMB,FleetManage Co,8537.57,2025-01-13,2025-02-12,2025-02-04,Paid,22,0,0
INV-2026-01541,Xeno Packaging,SMB,CloudServe Inc,7188.54,2025-09-24,2025-10-24,2025-10-14,Paid,20,0,0
INV-2026-01542,Evergreen Health,Mid-Market,WorkCapital Hub,15011.46,2025-10-01,2025-11-15,2025-11-10,Paid,40,0,0
INV-2026-01543,Union Transport,Mid-Market,TradeLedger Finance,17206.12,2026-03-08,2026-04-22,,Outstanding,63,1,18
INV-2026-01544,Westfield Properties,Mid-Market,PayFlow Technologies,25439.98,2026-02-14,2026-03-31,,Outstanding,85,1,40
INV-2026-01545,Xeno Packaging,SMB,NetScale Partners,1727.88,2025-09-21,2025-10-21,2025-11-08,Late,48,1,18
INV-2026-01546,Acme Logistics,SMB,CloudServe Inc,10403.3,2025-08-09,2025-09-08,2025-08-31,Paid,22,0,0
INV-2026-01547,Evergreen Health,Mid-Market,TradeLedger Finance,28910.99,2025-04-14,2025-05-29,2025-05-23,Paid,39,0,0
INV-2026-01548,Riverstone Hotels,Mid-Market,CloudServe Inc,41767.44,2025-07-09,2025-08-23,2025-08-18,Paid,40,0,0
INV-2026-01549,Cascade Foods,Mid-Market,InsightOps Ltd,19534.56,2025-11-01,2025-12-16,2025-12-07,Paid,36,0,0
INV-2026-01550,Quantum Analytics,SMB,WorkCapital Hub,1442.18,2025-10-18,2025-11-17,2025-11-14,Paid,27,0,0
INV-2026-01551,Northstar Wholesale,Mid-Market,InsightOps Ltd,30292.47,2025-03-28,2025-05-12,2025-05-06,Paid,39,0,0
INV-2026-01552,Granite Construction,Enterprise,DataPipe Solutions,111037.86,2025-12-08,2026-02-06,2026-02-01,Paid,55,0,0
INV-2026-01553,Pinnacle Insurance,Mid-Market,TradeLedger Finance,7541.28,2024-12-25,2025-02-08,2025-02-08,Paid,45,0,0
INV-2026-01554,Ironclad Security,SMB,SupplyChain Pro,6714.14,2026-02-20,2026-03-22,2026-04-25,Late,64,1,34
INV-2026-01555,Lumen Software,SMB,PayFlow Technologies,6228.97,2025-04-24,2025-05-24,2025-05-21,Paid,27,0,0
INV-2026-01556,Summit Financial,Enterprise,TradeLedger Finance,55263.11,2025-09-08,2025-11-07,2025-11-02,Paid,55,0,0
INV-2026-01557,Evergreen Health,Mid-Market,PayFlow Technologies,26121.47,2025-09-19,2025-11-03,2025-11-03,Paid,45,0,0
INV-2026-01558,Xeno Packaging,SMB,PayFlow Technologies,3425.48,2025-03-24,2025-04-23,,Outstanding,412,1,382
INV-2026-01559,Delta Manufacturing,Enterprise,DataPipe Solutions,36005.39,2025-07-10,2025-09-08,2025-08-29,Paid,50,0,0
INV-2026-01560,Summit Financial,Enterprise,FleetManage Co,140192.29,2025-12-16,2026-02-14,2026-02-14,Paid,60,0,0
INV-2026-01561,Acme Logistics,SMB,FleetManage Co,8021.78,2025-11-22,2025-12-22,,Outstanding,169,1,139
INV-2026-01562,Yellowstone Mining,Enterprise,DataPipe Solutions,119618.72,2025-09-20,2025-11-19,2025-11-11,Paid,52,0,0
INV-2026-01563,Vertex Biotech,Enterprise,NetScale Partners,158841.13,2026-03-14,2026-05-13,2026-05-03,Paid,50,0,0
INV-2026-01564,Frontier Tech,SMB,PayFlow Technologies,10316.86,2025-03-04,2025-04-03,2025-04-26,Late,53,1,23
INV-2026-01565,Acme Logistics,SMB,GreenLedger Systems,11229.1,2024-12-28,2025-01-27,2025-01-21,Paid,24,0,0
INV-2026-01566,Summit Financial,Enterprise,WorkCapital Hub,36787.99,2025-10-01,2025-11-30,2025-11-22,Paid,52,0,0
INV-2026-01567,Yellowstone Mining,Enterprise,InsightOps Ltd,174830.5,2026-03-29,2026-05-28,,Outstanding,42,0,0
INV-2026-01568,Northstar Wholesale,Mid-Market,NetScale Partners,33021.84,2025-01-14,2025-02-28,2025-02-23,Paid,40,0,0
INV-2026-01569,Granite Construction,Enterprise,TradeLedger Finance,69935.38,2024-12-01,2025-01-30,2025-03-13,Late,102,1,42
INV-2026-01570,Summit Financial,Enterprise,SupplyChain Pro,48597.4,2026-02-25,2026-04-26,2026-04-20,Paid,54,0,0
INV-2026-01571,Quantum Analytics,SMB,DataPipe Solutions,5087.27,2024-12-17,2025-01-16,2025-01-06,Paid,20,0,0
INV-2026-01572,Horizon Media,Mid-Market,GreenLedger Systems,9611.42,2025-03-14,2025-04-28,2025-04-23,Paid,40,0,0
INV-2026-01573,Ironclad Security,SMB,TradeLedger Finance,11150.4,2025-01-23,2025-02-22,2025-02-18,Paid,26,0,0
INV-2026-01574,Meridian Pharma,Enterprise,PayFlow Technologies,100608.09,2025-07-09,2025-09-07,2025-11-18,Late,132,1,72
INV-2026-01575,Vertex Biotech,Enterprise,GreenLedger Systems,178169.78,2025-01-01,2025-03-02,2025-02-20,Paid,50,0,0
INV-2026-01576,Pinnacle Insurance,Mid-Market,SupplyChain Pro,15028.06,2026-03-21,2026-05-05,2026-05-03,Paid,43,0,0
INV-2026-01577,Horizon Media,Mid-Market,DataPipe Solutions,8078.73,2025-06-07,2025-07-22,2025-08-19,Late,73,1,28
INV-2026-01578,Ironclad Security,SMB,PayFlow Technologies,6516.76,2025-10-17,2025-11-16,2025-11-16,Paid,30,0,0
INV-2026-01579,Summit Financial,Enterprise,GreenLedger Systems,45653.13,2025-11-09,2026-01-08,2026-01-02,Paid,54,0,0
INV-2026-01580,Union Transport,Mid-Market,CloudServe Inc,22536.7,2024-11-26,2025-01-10,2025-01-09,Paid,44,0,0
